id,title,popularity,release_date,launch Month,launch Year ,vote_average,vote_count
9044,Tristan & Isolde,22.718,4/7/2006,4,2006,6.685,753
44251,Dragon Ball Z: Broly – Second Coming,46.727,3/12/1994,3,1994,6.685,604
27585,Rabbit Hole,14.738,12/16/2010,12,2010,6.685,547
768,From Hell,26.284,2/8/2001,2,2001,6.684,2605
494974,Red Joan,15.62,9/13/2018,9,2018,6.684,337
135397,Jurassic World,70.28,6/6/2015,6,2015,6.683,19541
2675,Signs,30.668,8/2/2002,8,2002,6.683,5202
13691,Piglet's Big Movie,28.532,3/16/2003,3,2003,6.683,326
150,48 Hrs.,26.492,12/7/1982,12,1982,6.682,1330
11542,Altered States,17.119,12/25/1980,12,1980,6.682,579
56812,The Last Circus,11.344,12/17/2010,12,2010,6.682,388
13763,Purple Rain,23.388,7/27/1984,7,1984,6.682,333
9726,A Good Year,28.676,9/9/2006,9,2006,6.681,1380
81440,"Good Luck Charlie, It's Christmas!",23.253,12/2/2011,12,2011,6.681,393
15674,Sabrina the Teenage Witch,9.739,4/7/1996,4,1996,6.681,306
450465,Glass,50.361,1/16/2019,1,2019,6.68,7873
50546,Just Go with It,98.289,2/10/2011,2,2011,6.68,5329
484641,Anna,55.298,6/19/2019,6,2019,6.68,2434
511322,The Good Liar,30.962,11/8/2019,11,2019,6.679,1027
1909,Don Juan DeMarco,21.338,10/12/1994,10,1994,6.679,688
347026,A United Kingdom,16.834,11/25/2016,11,2016,6.679,486
46332,Of Gods and Men,15.592,9/8/2010,9,2010,6.679,335
13804,Fast & Furious,11.412,4/2/2009,4,2009,6.678,6768
11322,Public Enemies,37.44,7/1/2009,7,2009,6.678,4166
3021,1408,30.882,6/22/2007,6,2007,6.678,4074
335977,Indiana Jones and the Dial of Destiny,260.195,6/28/2023,6,2023,6.678,2081
736526,Troll,110.088,12/1/2022,12,2022,6.678,1530
619297,Sweet Girl,35.911,8/18/2021,8,2021,6.678,1101
401513,Attraction,28.404,1/26/2017,1,2017,6.678,739
36568,Paulie,21.561,4/17/1998,4,1998,6.678,410
2290,Jakob the Liar,17.512,9/16/1999,9,1999,6.678,346
787,Mr. & Mrs. Smith,42.109,6/7/2005,6,2005,6.677,9668
9489,You've Got Mail,39.154,12/17/1998,12,1998,6.677,3015
8880,Che: Part Two,12.718,12/12/2008,12,2008,6.676,579
10873,Shadow of the Vampire,16.947,5/15/2000,5,2000,6.676,527
833339,Speak No Evil,27.226,3/17/2022,3,2022,6.676,446
1597,Meet the Parents,35.39,10/6/2000,10,2000,6.674,5560
373571,Godzilla: King of the Monsters,127.715,5/29/2019,5,2019,6.674,5549
1624,Liar Liar,39.875,3/21/1997,3,1997,6.674,5215
599845,The Immortal,14.463,12/5/2019,12,2019,6.674,445
9519,Chopper,10.557,6/21/2000,6,2000,6.674,322
9297,Monster House,55.361,6/30/2006,6,2006,6.673,3684
262391,Serial (Bad) Weddings,21.147,4/16/2014,4,2014,6.673,3275
1389,Out of Sight,23.741,6/26/1998,6,1998,6.673,1140
615667,Ma Rainey's Black Bottom,23.525,11/25/2020,11,2020,6.673,1085
616651,Stillwater,38.116,7/29/2021,7,2021,6.673,1052
75802,Hysteria,16.639,6/6/2011,6,2011,6.673,761
10316,The Ides of March,34.146,9/24/2011,9,2011,6.672,2279
873126,My Name Is Vendetta,49.675,11/30/2022,11,2022,6.672,548
7453,The Hitchhiker's Guide to the Galaxy,27.617,4/28/2005,4,2005,6.671,3616
1887,Marie Antoinette,31.981,5/24/2006,5,2006,6.671,2505
8265,Welcome to the Sticks,22.173,2/20/2008,2,2008,6.671,2294
52274,Julia's Eyes,15.018,10/29/2010,10,2010,6.671,735
2161,Fantastic Voyage,16.568,8/24/1966,8,1966,6.671,395
91586,Insidious: Chapter 2,57.501,9/12/2013,9,2013,6.67,3985
136799,Trolls,119.403,10/13/2016,10,2016,6.67,3360
619,The Bodyguard,37.335,11/25/1992,11,1992,6.67,2704
499701,Dora and the Lost City of Gold,41.475,8/8/2019,8,2019,6.67,1590
471474,Batman: Gotham by Gaslight,26.118,1/12/2018,1,2018,6.67,650
13851,Batman: Gotham Knight,36.26,7/8/2008,7,2008,6.67,614
72432,Puncture,16.14,9/23/2011,9,2011,6.67,359
97,Tron,33.898,7/9/1982,7,1982,6.669,2096
64328,The Muppets,30.335,11/22/2011,11,2011,6.669,1448
11302,Bananas,24.007,4/28/1971,4,1971,6.668,667
14370,Real Genius,25.968,8/7/1985,8,1985,6.668,385
1487,Hellboy,49.25,4/2/2004,4,2004,6.667,6444
48138,Unknown,35.198,2/16/2011,2,2011,6.667,3611
170687,The Boxtrolls,26.039,9/10/2014,9,2014,6.667,1568
256274,"As Above, So Below",45.477,8/14/2014,8,2014,6.666,3163
10999,Commando,47.707,10/3/1985,10,1985,6.666,2558
597891,Kate,23.837,9/10/2021,9,2021,6.666,1337
571891,Pokémon the Movie: Mewtwo Strikes Back - Evolution,40.938,7/12/2019,7,2019,6.666,474
11959,UHF,20.39,7/21/1989,7,1989,6.666,302
10201,Yes Man,38.781,12/9/2008,12,2008,6.665,6391
9336,Police Academy,46.065,3/22/1984,3,1984,6.665,2442
632357,The Unholy,48.67,3/31/2021,3,2021,6.665,2006
325789,The Infiltrator,16.413,7/13/2016,7,2016,6.665,1562
814757,Empire of Light,37.643,12/9/2022,12,2022,6.665,412
14197,My Sassy Girl,10.232,5/26/2008,5,2008,6.665,336
1635,The Island,42.019,7/21/2005,7,2005,6.664,5020
46420,The Loved Ones,16.272,9/13/2009,9,2009,6.664,690
11340,Banana Joe,15.133,3/24/1982,3,1982,6.664,425
416186,Godard Mon Amour,12.063,6/24/2017,6,2017,6.664,327
1788,Footloose,28.036,2/17/1984,2,1984,6.663,1848
37645,22 Bullets,23.638,3/23/2010,3,2010,6.663,1119
11601,Stir of Echoes,22.879,9/10/1999,9,1999,6.663,1102
9079,Dying Young,12.765,6/20/1991,6,1991,6.663,416
87492,Foxcatcher,21.97,11/14/2014,11,2014,6.662,2151
12184,The Other Boleyn Girl,22.607,2/28/2008,2,2008,6.662,1915
1911,The 13th Warrior,28.053,8/13/1999,8,1999,6.662,1672
136403,Populaire,11.351,11/27/2012,11,2012,6.662,515
7555,Rambo,63.939,1/24/2008,1,2008,6.661,3601
1992,Planet Terror,28.21,4/6/2007,4,2007,6.661,3232
21385,"Mickey, Donald, Goofy: The Three Musketeers",39.704,8/4/2004,8,2004,6.661,841
645710,The Voyeurs,32.247,8/25/2021,8,2021,6.661,707
10133,Cypher,11.521,10/1/2002,10,2002,6.661,512
2897,Around the World in Eighty Days,28.639,10/17/1956,10,1956,6.66,446
565,The Ring,45.724,10/2/2002,10,2002,6.659,5782
2976,Hairspray,29.204,7/19/2007,7,2007,6.659,2363
11211,Bring It On: All or Nothing,1.758,7/18/2006,7,2006,6.659,744
11566,Dave,24.304,5/7/1993,5,1993,6.659,680
177699,Alan Partridge: Alpha Papa,8.792,7/24/2013,7,2013,6.659,415
162215,How I Live Now,15.654,9/10/2013,9,2013,6.658,811
10464,"Corrina, Corrina",16.034,8/12/1994,8,1994,6.658,408
445793,Husband & Wife,6.189,4/13/2017,4,2017,6.658,323
245,About a Boy,16.485,4/26/2002,4,2002,6.657,2068
13531,Empire Records,23.503,9/22/1995,9,1995,6.657,639
474331,Keep an Eye Out,10.968,7/4/2018,7,2018,6.657,554
22244,Society,12.414,5/13/1989,5,1989,6.657,465
454458,UglyDolls,21.924,5/1/2019,5,2019,6.657,407
232679,When the Game Stands Tall,16.279,8/22/2014,8,2014,6.657,321
86825,Stoker,22.793,2/28/2013,2,2013,6.656,2103
774825,The Ice Age Adventures of Buck Wild,77.975,1/28/2022,1,2022,6.656,1585
579047,Reminiscence,31.381,8/18/2021,8,2021,6.656,1580
11967,Young Guns,19.315,2/17/1988,2,1988,6.656,832
119675,Behind the Candelabra,20.516,5/26/2013,5,2013,6.656,733
489430,Terrified,28.098,5/3/2018,5,2018,6.656,496
9517,Bully,18.106,6/15/2001,6,2001,6.656,427
276908,Comet,10.369,12/5/2014,12,2014,6.656,414
11283,Nanny McPhee,50.711,10/21/2005,10,2005,6.655,2829
363992,The Wizard of Lies,25.655,5/11/2017,5,2017,6.655,524
660,Thunderball,50.813,12/11/1965,12,1965,6.654,2105
6415,Three Kings,21.895,9/27/1999,9,1999,6.654,1894
330764,The Brand New Testament,10.378,9/2/2015,9,2015,6.654,1526
315664,Florence Foster Jenkins,13.684,5/6/2016,5,2016,6.654,1384
83686,The Words,12.345,9/7/2012,9,2012,6.654,1097
823766,The Wonder,32.271,11/2/2022,11,2022,6.654,683
1936,River of No Return,15.427,4/30/1954,4,1954,6.654,403
2330,Taxi,29.41,4/8/1998,4,1998,6.653,2242
1957,Enough,25.775,5/21/2002,5,2002,6.653,1059
11655,Cronos,15.763,11/5/1993,11,1993,6.653,589
3595,Ransom,14.257,11/8/1996,11,1996,6.652,1679
800158,The Killer,258.899,10/25/2023,10,2023,6.652,943
417812,Wildlife,17.946,9/23/2018,9,2018,6.652,647
321751,A Perfect Day,10.896,8/28/2015,8,2015,6.652,584
589524,The Champion,13.989,4/18/2019,4,2019,6.652,363
514847,The Hunt,39.897,3/11/2020,3,2020,6.651,2899
9613,Spider,14.379,11/6/2002,11,2002,6.651,749
8270,The Lookout,14.335,3/9/2007,3,2007,6.651,583
41663,Fantozzi Against the Wind,6.668,11/13/1980,11,1980,6.651,492
11583,The First Great Train Robbery,27.172,12/14/1978,12,1978,6.651,317
238636,The Purge: Anarchy,86.639,7/17/2014,7,2014,6.65,6118
492452,Ben Is Back,20.954,12/5/2018,12,2018,6.65,868
1826,Russian Dolls,13.638,6/15/2005,6,2005,6.65,628
50544,Friends with Benefits,65.527,7/21/2011,7,2011,6.648,7456
7457,Alpha Dog,20.543,1/27/2006,1,2006,6.648,1277
81250,Geek Charming,21.269,11/11/2011,11,2011,6.648,728
41610,Fracchia The Human Beast,6.462,12/22/1981,12,1981,6.648,301
166426,Pirates of the Caribbean: Dead Men Tell No Tales,93.966,5/23/2017,5,2017,6.647,11267
2251,Unfaithful,53.46,5/10/2002,5,2002,6.647,1387
11548,*batteries not included,30.009,12/18/1987,12,1987,6.647,630
10691,Crazy/Beautiful,16.698,6/29/2001,6,2001,6.647,317
594767,Shazam! Fury of the Gods,165.951,3/15/2023,3,2023,6.645,2543
7446,Tropic Thunder,42.298,8/9/2008,8,2008,6.644,5661
9291,The Longest Yard,56.892,5/27/2005,5,2005,6.644,3112
41211,Heartbreaker,12.274,3/17/2010,3,2010,6.644,1264
11520,Grumpy Old Men,29.912,12/25/1993,12,1993,6.644,603
5486,A Bay of Blood,14.657,9/8/1971,9,1971,6.644,328
9357,One Hour Photo,21.455,8/21/2002,8,2002,6.643,1562
245775,Yves Saint Laurent,10.533,1/8/2014,1,2014,6.643,838
244772,The Skeleton Twins,24.123,6/5/2014,6,2014,6.643,589
201085,Crimson Peak,29.848,10/13/2015,10,2015,6.642,4696
4944,Burn After Reading,23.23,9/5/2008,9,2008,6.642,4356
10719,Elf,97.235,10/9/2003,10,2003,6.642,3672
245916,Kill the Messenger,16.783,10/9/2014,10,2014,6.642,786
246860,Clouds of Sils Maria,14.042,8/20/2014,8,2014,6.642,704
1948,Crank,36.922,8/31/2006,8,2006,6.641,3453
454619,Overboard,54.375,4/13/2018,4,2018,6.641,1291
241855,Spring,12.985,10/8/2014,10,2014,6.641,639
440021,Happy Death Day,27.198,10/12/2017,10,2017,6.64,5790
12609,Help! I'm a Fish,25.214,10/6/2000,10,2000,6.64,388
39538,Contagion,44.646,9/8/2011,9,2011,6.639,5708
4437,2010,25.662,12/6/1984,12,1984,6.639,843
586461,Swallow,16.683,1/15/2020,1,2020,6.639,646
22171,Ms .45,18.49,4/24/1981,4,1981,6.639,309
10393,The Replacements,31.856,8/11/2000,8,2000,6.638,849
532938,The Shiny Shrimps,11.781,5/8/2019,5,2019,6.638,403
9283,Beautiful Girls,11.379,2/9/1996,2,1996,6.638,326
2924,Backdraft,36.743,5/24/1991,5,1991,6.637,1282
66,Absolute Power,19.852,2/14/1997,2,1997,6.637,970
33875,Pokémon Heroes,23.669,7/13/2002,7,2002,6.637,322
19458,Princess Protection Program,32.259,2/13/2010,2,2010,6.636,1625
10010,Brother Bear 2,47.828,8/17/2006,8,2006,6.636,1373
172803,Hours,16.859,12/4/2013,12,2013,6.636,708
451925,Time Freak,14.311,11/9/2018,11,2018,6.636,424
10874,Muppet Treasure Island,23.041,2/16/1996,2,1996,6.636,353
329996,Dumbo,68.887,3/27/2019,3,2019,6.635,4112
17609,Antichrist,34.145,5/20/2009,5,2009,6.635,2387
16340,Rugrats in Paris: The Movie,22.821,11/17/2000,11,2000,6.635,426
332210,Storks,46.112,9/22/2016,9,2016,6.634,2179
241848,The Guest,21.454,9/5/2014,9,2014,6.634,1781
9331,Clear and Present Danger,41.46,8/3/1994,8,1994,6.634,1351
172803,Hours,16.859,12/4/2013,12,2013,6.634,709
9442,Dead Men Don't Wear Plaid,11.731,5/21/1982,5,1982,6.634,344
458576,Monster Hunter,72.02,12/3/2020,12,2020,6.633,3065
9687,Keeping Mum,15.68,12/2/2005,12,2005,6.633,514
9463,Vampire Hunter D,18.595,12/21/1985,12,1985,6.633,443
484247,A Simple Favor,26.949,8/29/2018,8,2018,6.632,3896
448119,Dolittle,42.221,1/2/2020,1,2020,6.632,3430
26736,Wizards of Waverly Place: The Movie,28.083,8/28/2009,8,2009,6.632,1337
244539,Infinitely Polar Bear,15.343,1/18/2014,1,2014,6.632,353
595586,Causeway,25.488,10/28/2022,10,2022,6.632,351
577242,Kaamelott: The First Chapter,15.809,7/21/2021,7,2021,6.631,636
360638,The Student and Mister Henri,11.148,10/7/2015,10,2015,6.631,351
555850,The Holiday Calendar,22.212,11/2/2018,11,2018,6.63,979
10155,U Turn,20.385,10/3/1997,10,1997,6.63,656
575428,The Wild Goose Lake,12.333,12/6/2019,12,2019,6.63,308
25,Jarhead,41.741,11/4/2005,11,2005,6.629,2645
50837,Martha Marcy May Marlene,23.534,6/10/2011,6,2011,6.629,685
622855,Jingle Jangle: A Christmas Journey,27.463,11/6/2020,11,2020,6.629,463
12155,Alice in Wonderland,89.135,3/3/2010,3,2010,6.628,13263
339964,Valerian and the City of a Thousand Planets,88.551,7/20/2017,7,2017,6.628,7053
644495,House of Gucci,61.943,11/24/2021,11,2021,6.628,2826
9614,Happy Gilmore,38.434,2/16/1996,2,1996,6.628,2439
68727,Trance,19.867,3/27/2013,3,2013,6.628,2053
412656,Chaos Walking,41.793,2/24/2021,2,2021,6.627,2104
78698,Big Miracle,23.362,2/2/2012,2,2012,6.627,449
61404,Point Blank,9.88,11/8/2010,11,2010,6.627,421
433252,Our Souls at Night,12.632,9/29/2017,9,2017,6.627,405
12113,Body of Lies,26.344,10/9/2008,10,2008,6.626,2791
10176,The Quiet Earth,10.546,9/8/1985,9,1985,6.626,492
13672,JCVD,16.043,6/4/2008,6,2008,6.626,464
171540,Big Bad Wolves,9.239,4/21/2013,4,2013,6.626,340
1369,Rambo: First Blood Part II,64.339,5/21/1985,5,1985,6.625,3570
10189,Pineapple Express,34.94,8/6/2008,8,2008,6.625,3511
236399,Flowers in the Attic,23.226,1/18/2014,1,2014,6.625,337
6964,Something's Gotta Give,23.682,12/12/2003,12,2003,6.624,1470
20760,Lilo & Stitch 2: Stitch Has a Glitch,45.02,1/22/2005,1,2005,6.624,1298
60307,Diary of a Wimpy Kid: Rodrick Rules,41.232,3/25/2011,3,2011,6.624,1041
529485,The Way Back,18.614,3/5/2020,3,2020,6.624,1029
75612,Oblivion,51.215,4/10/2013,4,2013,6.623,10107
601666,I Care a Lot,33.484,2/19/2021,2,2021,6.623,2444
152747,All Is Lost,22.005,8/23/2013,8,2013,6.623,1501
420426,Bleach,26.277,7/20/2018,7,2018,6.623,513
14029,Demons,18.478,10/4/1985,10,1985,6.623,499
11184,Kinsey,15.261,9/4/2004,9,2004,6.622,425
8204,The Spiderwick Chronicles,44.67,2/14/2008,2,2008,6.621,2443
11515,Goya's Ghosts,14.418,11/8/2006,11,2006,6.621,439
2454,The Chronicles of Narnia: Prince Caspian,73.928,5/15/2008,5,2008,6.62,5979
3179,Beavis and Butt-Head Do America,23.86,12/15/1996,12,1996,6.62,619
18415,Gummo,14.655,10/17/1997,10,1997,6.62,568
16418,Barbie Presents: Thumbelina,24.057,2/24/2009,2,2009,6.62,456
1085218,Darkland: The Return,69.678,4/13/2023,4,2023,6.62,304
8827,99 Francs,10.606,9/26/2007,9,2007,6.619,675
4169,Breach,14.29,2/12/2007,2,2007,6.619,534
49517,Tinker Tailor Soldier Spy,21.788,9/16/2011,9,2011,6.618,2426
480857,Radioactive,14.826,3/11/2020,3,2020,6.618,747
13291,Traitor,12.795,8/23/2008,8,2008,6.618,588
29963,Bright Star,11.645,9/18/2009,9,2009,6.618,411
483104,A Christmas Prince,29.641,11/17/2017,11,2017,6.617,1376
11412,The Long Kiss Goodnight,31.252,10/11/1996,10,1996,6.617,1076
15356,The Girl Next Door,25.239,7/19/2007,7,2007,6.617,651
13195,Flawless,14.864,9/1/2007,9,2007,6.617,471
26388,Buried,20.902,9/24/2010,9,2010,6.616,2613
341012,Popstar: Never Stop Never Stopping,19.779,6/3/2016,6,2016,6.616,1153
192577,Space Pirate Captain Harlock,24.679,9/7/2013,9,2013,6.616,959
49521,Man of Steel,80.821,6/12/2013,6,2013,6.615,14424
2059,National Treasure,43.339,11/19/2004,11,2004,6.615,5908
290512,The Mountain Between Us,40.503,10/5/2017,10,2017,6.615,2200
471498,Oxygen,25.605,5/12/2021,5,2021,6.614,1271
22794,Cloudy with a Chance of Meatballs,45.886,9/17/2009,9,2009,6.613,5530
1729,The Forbidden Kingdom,37.388,4/18/2008,4,2008,6.613,1551
1266,Street Kings,21.347,4/10/2008,4,2008,6.613,1348
11135,The Rescuers Down Under,10.367,11/16/1990,11,1990,6.613,1164
19255,Away We Go,13.317,6/5/2009,6,2009,6.613,525
1576,Resident Evil,28.332,3/15/2002,3,2002,6.612,5865
10687,Tigerland,20.313,10/6/2000,10,2000,6.612,506
80321,Madagascar 3: Europe's Most Wanted,62.972,6/6/2012,6,2012,6.611,5717
8467,Dumb and Dumber,53.79,12/16/1994,12,1994,6.611,5671
1571,Live Free or Die Hard,48.736,6/20/2007,6,2007,6.611,5406
334524,Gold,20.953,2/3/2016,2,2016,6.611,1514
800939,Ticket to Paradise,29.221,9/8/2022,9,2022,6.611,864
529862,Brittany Runs a Marathon,16.297,8/23/2019,8,2019,6.611,443
75780,Jack Reacher,60.451,12/20/2012,12,2012,6.61,6539
9529,Candyman,27.501,10/16/1992,10,1992,6.61,1451
177494,Veronica Mars,15.46,3/13/2014,3,2014,6.609,1006
31007,Welcome to the Rileys,14.501,10/29/2010,10,2010,6.609,370
9913,The Skeleton Key,19.693,7/29/2005,7,2005,6.608,1925
10328,Cocoon,25.274,6/21/1985,6,1985,6.608,1171
10803,Logan's Run,21.549,6/23/1976,6,1976,6.608,838
616747,Haunted Mansion,86.685,7/26/2023,7,2023,6.608,727
8961,Bad Boys II,41.253,7/18/2003,7,2003,6.607,4976
10158,White Men Can't Jump,27.693,3/27/1992,3,1992,6.607,1214
166,The Party,19.946,12/17/1980,12,1980,6.607,1055
852046,Athena,43.394,9/9/2022,9,2022,6.607,636
791155,Secret Headquarters,55.525,8/12/2022,8,2022,6.607,303
22970,The Cabin in the Woods,53.56,4/12/2012,4,2012,6.606,7367
62835,Colombiana,38.421,7/27/2011,7,2011,6.606,2401
10664,[REC]²,18.732,9/15/2009,9,2009,6.606,1841
617502,Jolt,46.463,7/15/2021,7,2021,6.606,1122
10135,Road House,22.137,5/19/1989,5,1989,6.606,981
645788,The Protégé,33.97,8/19/2021,8,2021,6.606,862
27936,Micmacs,13.737,10/28/2009,10,2009,6.606,532
10264,Hamlet,13.965,12/19/1990,12,1990,6.606,379
82520,Return,7.853,2/10/2011,2,2011,6.605,2187
8913,Pet Sematary,47.013,4/21/1989,4,1989,6.605,1988
18126,Hannah Montana: The Movie,32.019,4/10/2009,4,2009,6.605,1926
8834,Conspiracy Theory,30.839,8/8/1997,8,1997,6.605,1325
36819,Time Bandits,31.121,7/13/1981,7,1981,6.605,903
12151,Ruthless People,17.721,6/26/1986,6,1986,6.605,357
157,Star Trek III: The Search for Spock,17.622,6/1/1984,6,1984,6.604,1241
426284,Blade of the Immortal,17.398,4/29/2017,4,2017,6.604,487
21755,The Brothers Bloom,16.124,9/9/2008,9,2008,6.603,570
2882,Hunting & Gathering,11.363,3/21/2007,3,2007,6.603,373
8874,My Best Friend's Wedding,21.552,6/19/1997,6,1997,6.602,2430
581726,Infinite,89.29,9/9/2021,9,2021,6.602,1542
11884,The Last Starfighter,17.905,7/13/1984,7,1984,6.602,616
113160,My First Time,10.122,1/18/2012,1,2012,6.602,525
136795,The Heat,48.604,6/27/2013,6,2013,6.601,3721
68817,Footloose,35.584,10/6/2011,10,2011,6.601,1578
1016121,Beautiful Disaster,49.719,4/4/2023,4,2023,6.601,503
481084,The Addams Family,65.482,10/10/2019,10,2019,6.6,2152
382322,Batman: The Killing Joke,27.768,7/24/2016,7,2016,6.6,1697
1498,Teenage Mutant Ninja Turtles,51.803,3/30/1990,3,1990,6.6,1592
2110,Wasabi,20.496,10/31/2001,10,2001,6.6,1157
11977,Caddyshack,33.526,7/25/1980,7,1980,6.6,1054
547565,The Night House,30.059,7/15/2021,7,2021,6.6,976
8649,Bringing Out the Dead,14.444,10/22/1999,10,1999,6.6,952
455476,Knights of the Zodiac,185.15,4/27/2023,4,2023,6.6,894
44945,Trust,14.472,9/10/2010,9,2010,6.6,879
438674,Dragged Across Concrete,25.283,9/3/2018,9,2018,6.6,875
7859,Half Nelson,14.267,8/11/2006,8,2006,6.6,797
28260,Return of the Living Dead III,27.704,10/1/1993,10,1993,6.6,774
14926,Uptown Girls,34.252,8/15/2003,8,2003,6.6,749
6522,Life,33.069,4/16/1999,4,1999,6.6,695
11298,The Howling,29.697,1/21/1981,1,1981,6.6,683
70954,The Hunter,21.386,10/6/2011,10,2011,6.6,601
405177,"Where'd You Go, Bernadette",18.795,8/16/2019,8,2019,6.6,595
13122,The People Under the Stairs,16.481,11/1/1991,11,1991,6.6,595
454467,Noelle,31.679,11/12/2019,11,2019,6.6,566
9707,Bubba Ho-tep,13.918,6/9/2002,6,2002,6.6,544
7219,Zombie Flesh Eaters,14.909,8/25/1979,8,1979,6.6,541
6072,One Eight Seven,15.177,7/29/1997,7,1997,6.6,526
12924,The Place Promised in Our Early Days,15.716,11/20/2004,11,2004,6.6,464
300693,Truth,17.027,10/16/2015,10,2015,6.6,452
13667,Better Off Dead...,16.974,8/23/1985,8,1985,6.6,443
83201,Puss in Boots: The Three Diablos,37.187,2/7/2012,2,2012,6.6,432
13768,Tuck Everlasting,22.425,10/11/2002,10,2002,6.6,424
48466,Scared Shrekless,21.413,10/28/2010,10,2010,6.6,413
758724,The Cellar,22.667,3/25/2022,3,2022,6.6,406
720755,The Kid Detective,24.559,10/16/2020,10,2020,6.6,345
5121,The Sugarland Express,16.302,4/5/1974,4,1974,6.6,340
38368,Uncle Boonmee Who Can Recall His Past Lives,22.726,6/25/2010,6,2010,6.6,328
413658,The Warriors Gate,28.396,11/18/2016,11,2016,6.6,325
13922,The Great Raid,24.541,8/12/2005,8,2005,6.6,321
653744,Sergio,13.997,1/28/2020,1,2020,6.6,305
448095,I Still See You,18.804,9/27/2018,9,2018,6.599,566
396422,Annabelle: Creation,75.049,8/3/2017,8,2017,6.598,5322
390062,Jungle,23.885,6/27/2017,6,2017,6.598,1797
3525,Working Girl,23.253,12/20/1988,12,1988,6.598,846
535167,The Wandering Earth,53.516,2/5/2019,2,2019,6.598,820
5879,In the Realm of the Senses,38.624,9/15/1976,9,1976,6.598,552
5780,Torn Curtain,22.68,7/15/1966,7,1966,6.598,528
727293,The Tender Bar,19.573,12/17/2021,12,2021,6.598,462
8005,Robin Hood: Men in Tights,24.93,7/28/1993,7,1993,6.597,1892
11023,Thirteen,28.251,8/20/2003,8,2003,6.597,1482
241239,A Most Violent Year,22.909,12/31/2014,12,2014,6.597,1316
12150,Sea of Love,22.852,9/15/1989,9,1989,6.597,559
5595,Fermat's Room,13.121,10/7/2007,10,2007,6.597,355
340176,Tag,17.502,5/11/2015,5,2015,6.597,308
8738,The Final Countdown,25.463,1/31/1980,1,1980,6.596,529
433422,Fairy Tail: Dragon Cry,29.469,5/6/2017,5,2017,6.596,390
13090,Sunshine Cleaning,13.283,1/18/2008,1,2008,6.595,694
166076,Superman: Unbound,14.996,4/23/2013,4,2013,6.595,368
80274,Ender's Game,43.593,10/24/2013,10,2013,6.594,5476
83899,You're Next,19.731,8/22/2013,8,2013,6.594,2322
9944,The Pelican Brief,32.306,9/17/1993,9,1993,6.594,1407
9346,Risky Business,31.154,8/5/1983,8,1983,6.594,1171
242042,Barefoot,13.474,2/2/2014,2,2014,6.594,577
706503,Lost Bullet,25.112,6/19/2020,6,2020,6.593,739
250124,The Diary of a Teenage Girl,14.855,8/7/2015,8,2015,6.593,675
